tir_70_180,tight_80_140,tbr_70,tbr_54,tar_180,mean_glucose,sd_glucose,cv_glucose,rmse_110,total_insulin_u,safety_interventions,return,normality_rmse,cohort,method,seed_index,subject_seed,day_seed,runtime_s
63.66782006920416,49.82698961937716,0.0,0.0,36.332179930795846,161.98727143473252,68.13661830174522,42.062945871150525,85.61081000246112,34.83960400584051,0.0,-1295.6943062991209,69.67157688722239,t1d,Direct PPO,6,900102,1000186,0.1230697770001825
58.47750865051903,49.48096885813148,0.0,0.0,41.522491349480966,174.2377344270826,81.5570075179279,46.80789025758309,103.70639455364156,34.649840201490385,0.0,-2016.2918236473515,81.36474415391419,t1d,Direct PPO,7,900119,1000217,0.1226321809999717
88.92733564013841,68.16608996539793,0.0,0.0,11.072664359861593,134.76894028191563,48.86996423780099,36.26203792622591,54.712977304089485,33.70318032001721,0.0,-524.1260510137221,42.78818710153831,t1d,Direct PPO,8,900136,1000248,0.1202731990001666
64.70588235294117,55.36332179930796,0.0,0.0,35.294117647058826,149.68040675859487,58.92390938694715,39.36648133377928,70.95454772863737,34.79569229949369,0.0,-830.4103257528868,66.10989941471551,t1d,Direct PPO,9,900153,1000279,0.1247779159998572
76.12456747404845,65.7439446366782,0.0,0.0,23.87543252595156,136.3316253377635,54.88564330217686,40.25892243725321,60.789511324853976,33.55327982777871,0.0,-607.9820207985111,41.239547687928805,t1d,Direct PPO,10,900170,1000310,0.1274898040001062
64.3598615916955,49.82698961937716,0.0,0.0,35.6401384083045,156.51446821103437,51.8159225839678,33.106155089830054,69.5643249801472,35.27302644500456,0.0,-779.1048703213107,57.4366558423484,t1d,Direct PPO,11,900187,1000341,0.1289192240001284
74.0484429065744,60.553633217993074,0.0,0.0,25.951557093425603,141.81320451822603,50.05591979157549,35.29707967719059,59.23685684300759,34.83945674368847,0.0,-555.3459326272256,40.29788559872805,t1d,Direct PPO,12,900204,1000372,0.1313625970001339
74.0484429065744,51.903114186851205,0.0,0.0,25.951557093425603,149.51729751627553,60.64200548191208,40.55852164884867,72.293463615912,34.492937092774305,0.0,-929.4497401408872,64.0003488569287,t1d,Direct PPO,13,900221,1000403,0.124087215000145
62.629757785467135,47.05882352941176,0.0,0.0,37.37024221453287,167.65620648809042,71.8335368673053,42.84573674426306,92.01326152727351,35.90678859486627,0.0,-1559.2344979630127,74.3673287232882,t1d,Direct PPO,14,900238,1000434,0.1296223900003497
73.70242214532871,53.28719723183391,0.0,0.0,26.29757785467128,142.31982231280398,63.08967436104226,44.32950613329027,70.78916044631595,33.06333384601752,0.0,-870.870223968221,66.3692105101319,t1d,Direct PPO,15,900255,1000465,0.1220306810000693
